claim_id,rating_group,accident_year,accident_date,report_date,close_date,status
CLM-002868,B,2025,2025-12-03,2025-12-20,,Open
CLM-002869,B,2025,2025-07-14,2025-07-25,,Open
CLM-002870,B,2025,2025-12-13,2025-12-20,,Open
CLM-002871,B,2025,2025-10-31,2025-11-16,,Open
CLM-002872,B,2025,2025-04-17,2025-06-04,,Open
CLM-002873,B,2025,2025-07-24,2025-08-06,,Open
CLM-002874,B,2025,2025-09-19,2025-09-27,,Open
CLM-002875,B,2025,2025-01-29,2025-02-12,,Open
CLM-002876,B,2025,2025-08-31,2025-09-22,,Open
CLM-002877,B,2025,2025-06-17,2025-07-09,,Open
CLM-002878,B,2025,2025-01-13,2025-02-09,,Open
CLM-002880,B,2025,2025-04-07,2025-06-27,,Open
CLM-002882,B,2025,2025-03-17,2025-03-25,,Open
CLM-002883,B,2025,2025-07-17,2025-08-01,,Open
CLM-002884,B,2025,2025-05-16,2025-07-07,,Open
CLM-002885,B,2025,2025-11-22,2025-12-12,,Open
CLM-002887,B,2025,2025-10-09,2025-11-13,,Open
CLM-002889,B,2025,2025-10-08,2025-12-16,,Open
CLM-002890,B,2025,2025-04-18,2025-06-27,,Open
CLM-002891,B,2025,2025-12-02,2025-12-23,,Open
CLM-002892,B,2025,2025-07-13,2025-08-09,,Open
CLM-002893,B,2025,2025-05-06,2025-05-29,,Open
CLM-002894,B,2025,2025-03-12,2025-03-20,,Open
CLM-002895,B,2025,2025-09-17,2025-12-23,,Open
CLM-002896,B,2025,2025-04-12,2025-06-05,,Open
CLM-002897,B,2025,2025-08-27,2025-09-18,,Open
CLM-002898,B,2025,2025-01-24,2025-04-19,,Open
CLM-002899,B,2025,2025-08-20,2025-09-07,,Open
CLM-002900,B,2025,2025-08-23,2025-08-29,,Open
CLM-002901,B,2025,2025-07-11,2025-09-16,,Open
CLM-002902,B,2025,2025-08-28,2025-09-07,,Open
CLM-002904,B,2025,2025-11-03,2025-12-08,,Open
CLM-002905,B,2025,2025-06-10,2025-07-20,,Open
CLM-002908,B,2025,2025-02-28,2025-04-15,,Open
CLM-002909,B,2025,2025-05-12,2025-05-27,,Open
CLM-002910,B,2025,2025-09-29,2025-11-05,,Open
CLM-002911,B,2025,2025-07-07,2025-07-15,,Open
CLM-002912,B,2025,2025-02-19,2025-06-03,,Open
CLM-002913,B,2025,2025-06-22,2025-07-01,,Open
CLM-002914,B,2025,2025-05-17,2025-06-08,,Open
CLM-002915,B,2025,2025-09-27,2025-10-07,,Open
CLM-002916,B,2025,2025-07-08,2025-07-24,,Open
CLM-002917,B,2025,2025-02-21,2025-03-23,,Open
CLM-002918,B,2025,2025-01-19,2025-02-07,,Open
CLM-002919,B,2025,2025-04-15,2025-06-28,,Open
CLM-002920,B,2025,2025-02-27,2025-04-03,,Open
CLM-002921,B,2025,2025-11-16,2025-12-06,,Open
CLM-002922,B,2025,2025-04-09,2025-05-05,,Open
CLM-002923,B,2025,2025-08-20,2025-11-07,,Open
CLM-002924,B,2025,2025-02-16,2025-04-19,,Open
CLM-002925,B,2025,2025-06-11,2025-06-23,,Open
CLM-002926,B,2025,2025-12-07,2025-12-24,,Open
CLM-002927,B,2025,2025-08-23,2025-10-05,,Open
CLM-002928,B,2025,2025-04-16,2025-05-25,,Open
CLM-002929,B,2025,2025-09-30,2025-10-12,,Open
CLM-002930,B,2025,2025-07-02,2025-08-25,,Open
CLM-002931,B,2025,2025-03-27,2025-04-10,,Open
CLM-002934,B,2025,2025-07-26,2025-08-07,,Open
CLM-002935,B,2025,2025-01-13,2025-02-01,,Open
CLM-002936,B,2025,2025-05-31,2025-06-19,,Open
CLM-002937,B,2025,2025-07-07,2025-08-10,,Open
CLM-002938,B,2025,2025-12-06,2025-12-31,,Open
CLM-002939,B,2025,2025-09-25,2025-10-06,,Open
CLM-002940,B,2025,2025-03-23,2025-04-01,2025-05-31,Closed
CLM-002941,B,2025,2025-07-06,2025-08-21,,Open
CLM-002942,B,2025,2025-03-07,2025-04-13,,Open
CLM-002943,B,2025,2025-06-22,2025-07-24,,Open
CLM-002944,B,2025,2025-07-15,2025-08-21,,Open
CLM-002945,B,2025,2025-07-06,2025-07-24,,Open
CLM-002946,B,2025,2025-06-05,2025-07-09,,Open
CLM-002949,B,2025,2025-07-04,2025-07-27,,Open
CLM-002950,B,2025,2025-01-16,2025-02-04,,Open
CLM-002951,B,2025,2025-09-28,2025-10-01,,Open
CLM-002952,B,2025,2025-08-14,2025-10-23,,Open
CLM-002953,,2025,2025-09-11,2025-11-06,,Open
CLM-002954,B,2025,2025-09-17,2025-10-06,,Open
CLM-002955,B,2025,2025-03-05,2025-03-14,,Open
CLM-002958,B,2025,2025-02-23,2025-03-22,,Open
CLM-002959,B,2025,2025-03-21,2025-05-12,,Open
CLM-002960,B,2025,2025-03-31,2025-05-02,,Open
CLM-002963,B,2025,2025-04-07,2025-06-04,,Open
CLM-002964,B,2025,2025-08-19,2025-08-24,,Open
CLM-002965,B,2025,2025-03-30,2025-04-10,,Open
CLM-002966,B,2025,2025-01-14,2025-02-05,,Open
CLM-002967,B,2025,2025-03-26,2025-06-05,2025-12-18,Closed
CLM-002968,B,2025,2025-01-29,2025-06-13,,Open
CLM-002969,B,2025,2025-11-06,2025-12-02,,Open
CLM-002970,B,2025,2025-10-14,2025-11-01,,Open
CLM-002971,B,2025,2025-03-09,2025-03-15,2025-11-15,Closed
CLM-002972,B,2025,2025-07-27,2025-09-24,,Open
CLM-002973,B,2025,2025-03-16,2025-04-04,,Open
CLM-002975,B,2025,2025-11-24,2025-12-10,,Open
CLM-002977,B,2025,2025-11-01,2025-12-25,,Open
CLM-002978,B,2025,2025-03-30,2025-04-12,,Open
CLM-002979,B,2025,2025-03-11,2025-04-16,,Open
CLM-002980,B,2025,2025-02-28,2025-04-24,,Open
CLM-002981,B,2025,2025-02-16,2025-03-13,,Open
CLM-002982,B,2025,2025-08-13,2025-10-10,,Open
CLM-002983,B,2025,2025-08-29,2025-10-25,,Open
CLM-002985,B,2025,2025-02-02,2025-03-03,,Open
CLM-002986,B,2025,2025-04-07,2025-04-18,,Open
CLM-002987,B,2025,2025-09-23,2025-10-21,,Open
CLM-002988,B,2025,2025-09-06,2025-10-10,,Open
CLM-002989,B,2025,2025-06-06,2025-06-12,,Open
CLM-002990,B,2025,2025-02-25,2025-03-31,,Open
CLM-002991,B,2025,2025-06-26,2025-07-23,,Open
CLM-002992,B,2025,2025-03-04,2025-03-14,,Open
CLM-002993,B,2025,2025-07-15,2025-08-06,,Open
CLM-002994,B,2025,2025-11-26,2025-12-19,,Open
CLM-002995,B,2025,2025-03-13,2025-07-31,,Open
CLM-002996,C,2020,2020-02-13,2020-05-30,,Open
CLM-002997,C,2020,2020-02-25,2020-04-06,2024-05-29,Closed
CLM-002998,C,2020,2020-10-17,2022-02-07,,Open
CLM-002999,C,2020,2020-12-01,2020-12-29,2025-06-22,Closed
CLM-003000,C,2020,2020-08-16,2020-12-04,2023-07-19,Closed
CLM-003001,C,2020,2020-10-04,2021-01-01,,Open
CLM-003002,C,2020,2020-10-05,2020-10-28,2022-12-29,Closed
CLM-003003,C,2020,2020-11-17,2020-12-17,,Open
CLM-003004,C,2020,2020-02-05,2020-05-27,,Open
CLM-003005,C,2020,2020-12-30,2021-02-19,2024-11-16,Closed
CLM-003006,C,2020,2020-06-16,2020-08-16,,Open
CLM-003007,C,2020,2020-07-17,2020-07-27,2024-07-11,Closed
CLM-003008,C,2020,2020-10-18,2021-01-07,,Open
CLM-003009,C,2020,2020-06-29,2020-08-26,2023-05-03,Closed
CLM-003010,C,2020,2020-04-07,2020-05-19,2023-10-26,Closed
CLM-003011,C,2020,2020-01-07,2020-03-09,2024-02-03,Closed
CLM-003012,C,2020,2020-03-02,2020-04-02,,Open
CLM-003013,C,2020,2020-01-31,2020-02-26,2025-09-28,Closed
CLM-003014,C,2020,2020-05-19,2020-06-24,,Open
CLM-003015,C,2020,2020-10-12,2020-11-10,2024-08-17,Closed
CLM-003016,C,2020,2020-05-02,2021-03-18,2025-09-05,Closed
CLM-003017,C,2020,2020-08-06,2020-11-16,2025-03-31,Closed
CLM-003018,C,2020,2020-03-08,2020-03-26,2024-05-29,Closed
CLM-003019,C,2020,2020-08-04,2021-05-12,2023-07-08,Closed
CLM-003020,C,2020,2020-12-15,2021-01-14,2023-12-15,Closed
CLM-003021,C,2020,2020-04-25,2020-06-10,,Open
CLM-003022,C,2020,2020-06-25,2020-10-03,,Open
CLM-003023,C,2020,2020-12-18,2020-12-25,2023-12-24,Closed
CLM-003024,C,2020,2020-08-10,2020-09-15,2021-07-21,Closed
CLM-003025,C,2020,2020-05-26,2020-06-21,2023-03-18,Closed
CLM-003026,C,2020,2020-02-14,2020-04-08,,Open
CLM-003027,C,2020,2020-12-09,2021-02-09,,Open
CLM-003028,C,2020,2020-08-11,2020-09-21,,Open
CLM-003029,C,2020,2020-01-21,2020-03-01,2022-01-25,Closed
CLM-003030,C,2020,2020-07-22,2020-11-16,2025-05-17,Closed
CLM-003031,C,2020,2020-12-20,2021-02-17,2023-12-28,Closed
CLM-003032,C,2020,2020-12-07,2021-01-22,2025-11-20,Closed
CLM-003033,C,2020,2020-03-12,2020-05-02,2025-05-11,Closed
CLM-003034,C,2020,2020-05-30,2021-01-19,2025-01-04,Closed
CLM-003035,C,2020,2020-12-27,2021-02-17,,Open
CLM-003036,C,2020,2020-10-13,2020-11-10,2024-11-25,Closed
CLM-003037,C,2020,2020-07-23,2020-07-31,2024-07-03,Closed
CLM-003038,C,2020,2020-04-21,2020-05-03,2022-05-14,Closed
CLM-003039,C,2020,2020-10-06,2020-11-04,2024-06-12,Closed
CLM-003040,C,2020,2020-07-30,2020-09-08,2023-06-12,Closed
CLM-003041,C,2020,2020-07-10,2020-08-06,2025-07-01,Closed
CLM-003042,C,2020,2020-12-05,2021-02-04,,Open
CLM-003043,C,2020,2020-05-18,2020-06-13,2023-06-29,Closed
CLM-003044,C,2020,2020-08-16,2020-09-04,2022-12-15,Closed
CLM-003045,C,2020,2020-01-16,2020-04-03,,Open
CLM-003046,C,2020,2020-09-17,2021-02-18,2025-07-22,Closed
CLM-003047,C,2020,2020-07-19,2020-08-04,2023-12-18,Closed
CLM-003048,C,2020,2020-11-16,2021-01-11,,Open
CLM-003049,C,2020,2020-05-01,2020-05-09,2023-07-09,Closed
CLM-003050,C,2020,2020-12-04,2020-12-15,,Open
CLM-003051,C,2020,2020-07-29,2020-08-24,,Open
CLM-003052,C,2020,2020-03-17,2020-07-19,,Open
CLM-003053,C,2020,2020-02-28,2020-03-21,2022-07-27,Closed
CLM-003054,C,2020,2020-03-12,2020-04-02,2023-12-30,Closed
CLM-003055,C,2020,2020-04-20,2020-06-05,2025-07-20,Closed
CLM-003056,C,2021,2021-07-20,2021-10-24,,Open
CLM-003057,C,2021,2021-06-09,2021-07-08,,Open
CLM-003058,C,2021,2021-07-05,2021-08-08,2025-10-26,Closed
CLM-003059,C,2021,2021-06-12,2021-08-26,2024-02-20,Closed
CLM-003060,C,2021,2021-06-06,2021-07-13,2025-09-07,Closed
CLM-003061,C,2021,2021-09-02,2022-01-02,2025-08-26,Closed
CLM-003062,C,2021,2021-12-30,2022-01-18,,Open
CLM-003063,C,2021,2021-10-11,2021-10-27,2025-04-02,Closed
CLM-003064,C,2021,2021-09-01,2021-10-30,2024-02-09,Closed
CLM-003065,C,2021,2021-01-05,2021-03-10,,Open
CLM-003066,C,2021,2021-07-07,2021-07-27,2023-04-22,Closed
CLM-003067,C,2021,2021-12-15,2022-05-14,,Open
CLM-003068,C,2021,2021-05-26,2022-02-04,,Open
CLM-003069,C,2021,2021-07-20,2021-08-14,2024-04-10,Closed
CLM-003070,C,2021,2021-04-29,2021-10-17,2025-10-22,Closed
CLM-003071,C,2021,2021-03-11,2021-03-16,,Open
CLM-003072,C,2021,2021-09-15,2022-01-11,2023-01-19,Closed
CLM-003073,C,2021,2021-04-25,2021-05-15,,Open
CLM-003074,C,2021,2021-08-03,2021-11-19,,Open
CLM-003075,C,2021,2021-08-05,2021-08-23,,Open
CLM-003076,C,2021,2021-11-06,2021-12-18,2025-08-12,Closed
CLM-003077,C,2021,2021-12-09,2021-12-30,,Open
CLM-003078,C,2021,2021-07-22,2021-08-28,,Open
CLM-003079,C,2021,2021-01-19,2021-09-09,2023-07-29,Closed
CLM-003080,C,2021,2021-08-01,2021-09-10,2025-04-15,Closed
CLM-003081,C,2021,2021-11-19,2022-09-15,,Open
CLM-003082,C,2021,2021-06-24,2021-07-25,2022-07-17,Closed
CLM-003083,C,2021,2021-07-26,2022-01-14,,Open
CLM-003084,C,2021,2021-10-06,2021-10-16,2024-06-15,Closed
CLM-003085,C,2021,2021-06-10,2021-07-14,2022-04-29,Closed
CLM-003086,C,2021,2021-06-01,2021-06-28,,Open
CLM-003087,C,2021,2021-06-25,2021-12-21,,Open
CLM-003088,C,2021,2021-11-07,2021-12-30,,Open
CLM-003089,C,2021,2021-06-28,2021-07-04,,Open
CLM-003090,C,2021,2021-04-30,2021-05-13,,Open
CLM-003091,C,2021,2021-08-06,2021-08-24,2025-06-17,Closed
CLM-003092,C,2021,2021-09-10,2021-12-23,,Open
CLM-003093,C,2021,2021-11-30,2022-03-02,2024-06-07,Closed
CLM-003094,C,2021,2021-11-22,2021-12-26,2023-02-23,Closed
CLM-003095,C,2021,2021-10-13,2021-11-09,2023-09-17,Closed
CLM-003096,C,2021,2021-10-08,2022-01-01,,Open
CLM-003097,C,2021,2021-06-14,2021-06-30,,Open
CLM-003098,C,2021,2021-05-06,2021-07-12,,Open
CLM-003099,C,2021,2021-07-25,2021-09-25,,Open
CLM-003100,C,2021,2021-09-15,2021-10-20,,Open
CLM-003101,C,2021,2021-07-09,2021-09-11,2024-04-01,Closed
CLM-003102,C,2021,2021-03-17,2021-05-05,2025-08-05,Closed
CLM-003103,C,2021,2021-01-06,2021-03-17,2025-06-20,Closed
CLM-003104,C,2021,2021-01-22,2021-02-04,,Open
CLM-003105,C,2021,2021-06-05,2021-08-22,,Open
CLM-003106,C,2021,2021-10-16,2022-02-06,,Open
CLM-003107,C,2021,2021-10-16,2021-12-15,,Open
CLM-003108,C,2021,2021-10-22,2022-01-07,2025-12-17,Closed
CLM-003109,C,2021,2021-09-16,2021-10-26,2024-04-08,Closed
CLM-003110,C,2021,2021-01-09,2021-04-19,2025-05-28,Closed
CLM-003111,C,2021,2021-11-19,2022-01-05,,Open
CLM-003112,C,2021,2021-12-12,2021-12-28,2023-07-29,Closed
CLM-003113,C,2021,2021-11-07,2022-02-09,2025-10-19,Closed
CLM-003114,C,2021,2021-06-12,2021-06-22,,Open
CLM-003115,C,2021,2021-03-20,2021-05-17,2025-06-06,Closed
CLM-003116,C,2021,2021-11-27,2021-12-28,,Open
CLM-003117,C,2021,2021-03-09,2021-04-08,,Open
CLM-003118,C,2021,2021-10-15,2021-12-06,,Open
CLM-003119,C,2021,2021-12-19,2022-01-11,,Open
CLM-003120,C,2022,2022-11-25,2022-12-23,,Open
CLM-003121,C,2022,2022-04-17,2022-10-02,,Open
CLM-003122,C,2022,2022-04-28,2022-07-13,,Open
CLM-003123,C,2022,2022-07-24,2022-11-27,,Open
CLM-003124,C,2022,2022-11-17,2022-12-13,2025-09-05,Closed
CLM-003125,C,2022,2022-02-11,2022-03-30,2023-11-10,Closed
CLM-003126,C,2022,2022-08-30,2022-11-02,,Open
CLM-003127,C,2022,2022-11-10,2022-12-07,2024-09-05,Closed
CLM-003128,C,2022,2022-09-26,2022-11-06,,Open
CLM-003129,C,2022,2022-12-24,2023-01-19,,Open
CLM-003130,C,2022,2022-01-05,2022-03-10,,Open
CLM-003131,C,2022,2022-05-13,2022-05-26,2025-06-12,Closed
CLM-003132,C,2022,2022-06-06,2022-08-20,,Open
CLM-003133,C,2022,2022-07-15,2022-09-12,,Open
CLM-003134,C,2022,2022-04-27,2022-06-03,,Open
CLM-003135,C,2022,2022-04-03,2022-06-09,,Open
CLM-003136,C,2022,2022-11-07,2022-12-09,2025-08-14,Closed
CLM-003137,C,2022,2022-03-26,2022-04-19,,Open
CLM-003138,C,2022,2022-12-15,2023-02-26,,Open
CLM-003139,C,2022,2022-01-14,2022-03-31,,Open
CLM-003140,C,2022,2022-06-04,2022-07-02,,Open
CLM-003141,C,2022,2022-08-11,2022-09-06,2025-12-10,Closed
CLM-003142,C,2022,2022-12-22,2023-01-29,,Open
CLM-003143,C,2022,2022-10-07,2022-11-03,,Open
CLM-003144,C,2022,2022-01-06,2022-07-02,,Open
CLM-003145,C,2022,2022-10-01,2022-11-29,,Open
CLM-003146,C,2022,2022-04-29,2022-06-13,,Open
CLM-003147,C,2022,2022-11-10,2022-11-29,,Open
CLM-003148,C,2022,2022-10-10,2023-01-05,,Open
CLM-003149,C,2022,2022-03-12,2022-04-06,,Open
CLM-003150,C,2022,2022-05-12,2022-06-06,,Open
CLM-003151,C,2022,2022-10-27,2023-01-25,,Open
CLM-003152,C,2022,2022-12-03,2023-02-04,2025-04-02,Closed
CLM-003153,C,2022,2022-08-09,2022-08-13,2025-04-29,Closed
CLM-003154,C,2022,2022-03-21,2022-04-29,,Open
CLM-003155,C,2022,2022-05-23,2022-07-12,,Open
CLM-003156,C,2022,2022-10-18,2022-11-20,,Open
CLM-003157,C,2022,2022-08-07,2022-09-27,,Open
CLM-003158,C,2022,2022-03-15,2022-03-23,,Open
CLM-003159,C,2022,2022-04-15,2022-04-18,,Open
CLM-003160,C,2022,2022-03-13,2022-03-31,2024-04-07,Closed
CLM-003161,C,2022,2022-06-21,2022-08-18,2024-11-16,Closed
CLM-003162,C,2022,2022-06-12,2022-06-14,2025-08-09,Closed
CLM-003163,C,2022,2022-07-17,2022-08-07,2024-04-19,Closed
CLM-003164,C,2022,2022-12-11,2022-12-18,2025-02-08,Closed
CLM-003165,C,2022,2022-08-26,2022-10-01,,Open
CLM-003166,C,2022,2022-08-02,2023-04-21,,Open
CLM-003167,C,2022,2022-05-14,2022-06-20,2025-12-16,Closed
CLM-003168,C,2022,2022-08-20,2022-09-29,,Open
CLM-003169,C,2022,2022-12-15,2023-03-20,,Open
CLM-003170,C,2022,2022-01-04,2022-02-18,,Open
CLM-003171,C,2022,2022-05-08,2022-06-14,,Open
CLM-003172,C,2022,2022-01-21,2022-05-04,,Open
CLM-003173,C,2022,2022-03-16,2022-05-23,,Open
CLM-003174,C,2022,2022-01-25,2022-03-24,2025-09-17,Closed
CLM-003175,C,2022,2022-08-05,2022-09-13,,Open
CLM-003176,C,2022,2022-10-27,2022-11-28,,Open
CLM-003177,C,2022,2022-12-10,2023-03-22,2024-06-27,Closed
CLM-003178,C,2022,2022-03-28,2022-04-30,2025-08-01,Closed
CLM-003179,C,2022,2022-09-13,2023-01-27,,Open
CLM-003180,C,2022,2022-05-01,2022-05-18,,Open
CLM-003181,C,2022,2022-04-26,2022-10-06,,Open
CLM-003182,C,2022,2022-08-11,2022-10-18,,Open
CLM-003183,C,2022,2022-09-05,2022-09-23,2025-08-22,Closed
CLM-003184,C,2022,2022-08-02,2022-10-12,,Open
CLM-003185,C,2022,2022-02-06,2022-03-03,2024-03-30,Closed
CLM-003186,C,2022,2022-05-30,2022-07-15,,Open
CLM-003187,C,2022,2022-04-15,2022-05-14,,Open
CLM-003188,C,2023,2023-01-02,2023-02-14,2024-10-13,Closed
CLM-003189,C,2023,2023-08-31,2023-09-24,,Open
CLM-003190,C,2023,2023-11-19,2023-11-25,,Open
CLM-003191,C,2023,2023-04-15,2023-04-27,,Open
CLM-003192,C,2023,2023-03-21,2023-04-13,,Open
CLM-003193,C,2023,2023-08-23,2023-09-12,,Open
CLM-003194,C,2023,2023-02-26,2023-04-25,2025-08-23,Closed
CLM-003195,C,2023,2023-02-10,2023-05-14,2025-09-23,Closed
CLM-003196,C,2023,2023-03-19,2023-04-28,,Open
CLM-003197,C,2023,2023-04-09,2023-09-15,,Open
CLM-003198,C,2023,2023-02-05,2023-02-27,2023-12-08,Closed
CLM-003199,C,2023,2023-09-23,2023-11-01,,Open
CLM-003200,C,2023,2023-08-01,2023-09-12,,Open
CLM-003201,C,2023,2023-03-15,2023-07-13,,Open
CLM-003202,C,2023,2023-04-14,2023-06-02,,Open
CLM-003203,C,2023,2023-12-06,2024-01-25,,Open
CLM-003204,C,2023,2023-11-30,2023-12-10,,Open
CLM-003205,C,2023,2023-02-14,2023-03-06,2025-12-08,Closed
CLM-003206,C,2023,2023-08-12,2023-12-10,,Open
CLM-003207,C,2023,2023-04-28,2023-05-04,,Open
CLM-003208,C,2023,2023-05-12,2023-10-09,2025-09-20,Closed
CLM-003209,C,2023,2023-08-07,2023-10-16,,Open
CLM-003210,C,2023,2023-12-26,2024-01-17,,Open
CLM-003211,C,2023,2023-08-01,2023-08-22,,Open
CLM-003212,C,2023,2023-12-14,2024-08-17,,Open
CLM-003213,C,2023,2023-10-27,2024-04-04,,Open
CLM-003214,C,2023,2023-10-12,2023-11-21,,Open
CLM-003215,C,2023,2023-10-16,2023-12-05,,Open
CLM-003216,C,2023,2023-10-16,2023-11-10,,Open
CLM-003217,C,2023,2023-04-04,2023-05-24,,Open
CLM-003218,C,2023,2023-12-23,2024-01-16,2024-12-05,Closed
CLM-003219,C,2023,2023-12-02,2024-01-12,,Open
CLM-003220,C,2023,2023-08-08,2024-03-24,2025-06-07,Closed
CLM-003221,C,2023,2023-09-17,2023-10-28,,Open
CLM-003222,C,2023,2023-11-18,2023-12-05,,Open
CLM-003223,C,2023,2023-02-25,2023-03-10,,Open
CLM-003224,C,2023,2023-01-24,2023-03-15,,Open
CLM-003225,C,2023,2023-12-30,2024-01-21,,Open
CLM-003226,C,2023,2023-07-22,2023-09-16,,Open
CLM-003227,C,2023,2023-09-21,2023-10-01,2025-04-08,Closed
CLM-003228,C,2023,2023-07-03,2023-09-24,,Open
CLM-003229,C,2023,2023-07-08,2023-07-25,,Open
CLM-003230,C,2023,2023-01-14,2023-03-01,,Open
CLM-003231,C,2023,2023-04-16,2023-05-19,,Open
CLM-003232,C,2023,2023-02-01,2023-08-31,,Open
CLM-003233,C,2023,2023-06-07,2023-07-29,2025-02-07,Closed
CLM-003234,C,2023,2023-01-08,2023-09-24,,Open
CLM-003235,C,2023,2023-10-20,2024-01-02,,Open
CLM-003236,C,2023,2023-04-18,2023-09-27,,Open
CLM-003237,C,2023,2023-09-28,2023-11-04,,Open
CLM-003238,C,2023,2023-01-20,2023-03-22,,Open
CLM-003239,C,2023,2023-01-13,2023-05-27,,Open
CLM-003240,C,2023,2023-06-04,2023-09-13,2025-01-18,Closed
CLM-003241,C,2023,2023-10-15,2023-12-26,,Open
CLM-003242,C,2023,2023-10-24,2023-11-26,2025-12-30,Closed
CLM-003243,C,2023,2023-07-18,2023-08-26,,Open
CLM-003244,C,2023,2023-08-13,2023-12-16,,Open
CLM-003245,C,2023,2023-09-09,2024-02-07,,Open
CLM-003246,C,2023,2023-09-03,2023-09-29,,Open
CLM-003247,C,2023,2023-09-28,2023-10-21,,Open
CLM-003248,C,2023,2023-01-12,2023-01-31,,Open
CLM-003249,C,2023,2023-06-06,2023-09-08,,Open
CLM-003250,C,2023,2023-11-03,2023-11-22,2025-09-17,Closed
CLM-003251,C,2023,2023-06-10,2023-09-11,,Open
CLM-003252,C,2023,2023-02-23,2023-05-07,,Open
CLM-003253,C,2023,2023-08-31,2023-09-27,,Open
CLM-003254,C,2023,2023-04-21,2023-10-21,,Open
CLM-003255,C,2023,2023-07-06,2023-07-18,,Open
CLM-003256,C,2023,2023-07-08,2024-01-24,,Open
CLM-003257,C,2023,2023-09-12,2023-11-10,,Open
CLM-003258,C,2023,2023-12-06,2023-12-12,,Open
CLM-003259,C,2023,2023-09-11,2024-03-17,,Open
CLM-003260,C,2024,2024-12-31,2025-02-14,,Open
CLM-003261,C,2024,2024-11-20,2024-12-18,,Open
CLM-003262,C,2024,2024-09-07,2024-10-04,,Open
CLM-003263,C,2024,2024-10-22,2024-11-08,,Open
CLM-003264,C,2024,2024-04-11,2024-05-12,,Open
CLM-003265,C,2024,2024-06-07,2024-10-06,,Open
CLM-003266,C,2024,2024-11-08,2025-01-03,,Open
CLM-003267,C,2024,2024-08-10,2024-11-24,,Open
CLM-003268,C,2024,2024-08-11,2024-10-21,,Open
CLM-003269,C,2024,2024-10-07,2024-11-01,,Open
CLM-003270,C,2024,2024-08-12,2024-08-22,,Open
CLM-003271,C,2024,2024-02-16,2024-03-06,,Open
CLM-003272,C,2024,2024-03-18,2024-04-11,,Open
CLM-003273,C,2024,2024-10-11,2024-11-02,,Open
CLM-003274,C,2024,2024-03-29,2024-07-15,2025-08-17,Closed
CLM-003275,C,2024,2024-08-31,2024-12-16,,Open
CLM-003276,C,2024,2024-06-22,2025-05-17,,Open
CLM-003277,C,2024,2024-08-15,2024-09-06,,Open
CLM-003278,C,2024,2024-03-28,2024-10-03,,Open
CLM-003279,C,2024,2024-04-23,2024-10-28,,Open
CLM-003280,C,2024,2024-09-08,2024-10-14,,Open
CLM-003281,C,2024,2024-03-03,2024-05-10,,Open
CLM-003282,C,2024,2024-04-22,2024-09-06,,Open
CLM-003283,C,2024,2024-12-31,2025-02-11,,Open
CLM-003284,C,2024,2024-02-25,2024-04-04,,Open
CLM-003285,C,2024,2024-07-30,2024-08-24,,Open
CLM-003286,C,2024,2024-02-25,2024-03-01,,Open
CLM-003287,C,2024,2024-09-15,2024-11-01,,Open
CLM-003288,C,2024,2024-02-16,2024-03-10,2025-12-15,Closed
CLM-003289,C,2024,2024-07-29,2024-08-15,,Open
CLM-003290,C,2024,2024-06-09,2024-08-13,,Open
CLM-003291,C,2024,2024-09-10,2024-09-22,,Open
CLM-003292,C,2024,2024-01-02,2024-04-03,,Open
CLM-003293,C,2024,2024-07-07,2024-09-14,,Open
CLM-003294,C,2024,2024-07-17,2024-08-17,,Open
CLM-003295,C,2024,2024-03-29,2024-05-10,,Open
CLM-003296,C,2024,2024-04-19,2024-05-04,,Open
CLM-003297,C,2024,2024-09-15,2024-12-12,,Open
CLM-003298,C,2024,2024-07-21,2024-09-12,,Open
CLM-003299,C,2024,2024-07-30,2024-09-24,,Open
CLM-003300,C,2024,2024-12-08,2025-02-16,,Open
CLM-003301,C,2024,2024-05-28,2024-06-22,,Open
CLM-003302,C,2024,2024-11-14,2024-11-25,,Open
CLM-003303,C,2024,2024-12-22,2025-04-07,,Open
CLM-003304,C,2024,2024-07-29,2024-10-20,,Open
CLM-003305,C,2024,2024-03-18,2024-04-14,,Open
CLM-003306,C,2024,2024-06-02,2024-08-06,,Open
CLM-003307,C,2024,2024-01-18,2024-06-05,,Open
CLM-003308,C,2024,2024-09-12,2025-01-15,,Open
CLM-003309,C,2024,2024-04-10,2024-05-07,,Open
CLM-003310,C,2024,2024-12-03,2024-12-14,,Open
CLM-003311,C,2024,2024-08-27,2024-09-09,,Open
CLM-003312,C,2024,2024-06-28,2024-07-31,2025-07-06,Closed
CLM-003313,C,2024,2024-03-09,2024-08-23,,Open
CLM-003314,C,2024,2024-02-06,2024-02-29,,Open
CLM-003315,C,2024,2024-09-03,2024-09-29,,Open
CLM-003316,C,2024,2024-10-07,2024-11-01,,Open
CLM-003317,C,2024,2024-04-07,2024-05-04,,Open
CLM-003318,C,2024,2024-01-04,2024-02-17,,Open
CLM-003319,C,2024,2024-04-27,2024-05-11,,Open
CLM-003320,C,2024,2024-10-06,2025-02-02,,Open
CLM-003321,C,2024,2024-07-31,2024-09-08,,Open
CLM-003322,C,2024,2024-02-01,2025-03-26,,Open
CLM-003323,C,2024,2024-02-12,2024-02-27,,Open
CLM-003324,C,2024,2024-02-09,2024-08-15,2025-01-31,Closed
CLM-003325,C,2024,2024-10-04,2025-03-10,,Open
